3.113593963293485700e+00,2.924495563873250603e+00,2.992186917263908619e+00,9.465176824572441028e-01,3.959313626382193974e+00,2.168130417713156621e+00,2.362259601832664480e+00,4.984809231056198442e+00,1.411358929813740781e+00,1.970690020538554244e+00,3.382316039520436579e+00,4.402065100951206844e+00,6.339050334201556947e-01,3.675229032135819196e+00,4.591402629977753058e+00,2.114623067134345114e+00
1.433634614667587570e+00,3.388685733874686079e+00,1.230368256191457510e+00,1.921448732736430465e+00,4.484566870449013365e+00,2.951662762956886787e+00,4.748863329992214499e-01,1.648487657231854531e+00,3.136325825586880445e+00,2.407488185773389411e+00,3.301696583757953274e+00,3.807207088401702855e+00,2.403075601023540564e+00,4.934758431509691512e+00,4.573369378369501526e+00,2.995370303432814962e-01
1.332155688751091471e+00,1.502717561548920333e+00,9.214517833500529553e-01,1.560082515252401159e+00,2.124103164677300981e+00,2.577548949622887609e-01,6.365011806620723966e-01,4.812293939674189280e-01,2.315846957332529099e-01,2.407485101508092029e+00,1.669015416130725349e+00,4.677236148248556269e+00,5.138026772086889959e-01,4.630176678678361135e+00,4.327280869972960353e-01,3.096086733022175075e+00
1.238651686881601766e+00,4.134028232469374231e+00,3.073741351998493521e-01,4.762540778848126877e+00,2.362860016645007555e-01,1.205566341506669303e+00,2.320923630336950261e+00,3.780289432831076990e+00,4.755563587716845397e+00,2.140212156471879901e+00,3.786550469089363880e+00,3.635812772226193701e+00,2.855844476454532543e+00,3.454595880504098382e+00,1.903334153308894328e-01,2.207887004487567584e+00
3.929303470300151702e+00,2.371105725013654464e+00,4.367522921134741942e+00,4.168189382823551448e+00,4.317230150861828264e+00,6.499834281409971881e-01,1.220705622830352555e+00,1.479863660606517417e-01,4.914003634315275981e+00,1.180690697083810026e+00,1.835466672411211198e+00,1.374632236142180997e+00,1.989681142270866010e-01,1.306290048050542385e+00,4.909783310385362753e-01,1.971415431922923123e+00
4.834120591683878310e+00,3.491311860319088911e+00,3.534503949039406567e+00,2.265879666456276365e+00,4.056520053447238539e+00,4.541420834587793998e+00,4.807750030419104093e+00,4.949511137320927734e-01,4.398220043232388576e+00,1.125414417879304185e+00,1.986334509954169603e+00,1.727385973560131571e+00,3.375650200433974568e+00,2.989622701168958230e+00,5.455243738401799325e-01,3.914113147572582996e+00
2.198227009007480692e+00,1.110921664823349975e-02,2.072516334304156160e+00,2.581657878735955869e+00,3.443734260411462911e-01,7.556762970810076974e-01,4.967860857454304835e+00,4.355977010112427550e+00,6.666370967332391206e-01,2.901546998481281836e+00,1.896216486086715891e+00,2.718702043499598542e+00,2.352675967836936444e+00,2.407446251284234284e-01,1.577101554953915130e+00,6.276029101406332966e-01
2.444840461453738456e+00,4.536583599897716645e+00,4.977663862847719223e+00,4.721265342412356958e+00,4.928485624874049620e+00,7.623157890177589824e-02,3.647234892220139191e+00,1.364744050882681359e+00,4.328089891345684670e+00,4.068667453120212052e+00,2.118372879414770260e+00,2.366303375515787621e+00,1.325458344962694435e+00,1.444020181101509648e+00,4.905872116802422411e+00,4.444264443350872895e+00
9.593448605748738922e-01,1.377623389324664771e+00,5.432399653113001436e-01,4.944353914898456992e+00,4.536049252652738062e+00,2.760489934936987133e+00,3.464465519735628440e+00,3.739734697953271958e+00,1.019056137301124654e+00,4.673331686655787465e+00,2.633713568608083033e+00,4.622576875021344733e-01,1.985413039168345550e+00,3.008232780882834412e+00,1.764115957333515894e+00,3.496022138759155684e+00
4.410249902039773851e+00,3.859460621910659750e+00,3.213290100486519307e+00,2.560787407058326082e+00,1.272317428939566675e+00,2.274730824987166056e+00,1.464764535690885605e+00,4.670116905448623790e+00,4.536555784933304913e+00,7.791319165178978157e-01,4.113101105971098903e+00,3.514573483778701046e+00,4.876058602803023057e+00,2.316532843000893127e+00,3.610871857071915603e+00,2.589419600641881924e+00
3.470024834617785325e-01,2.338237486838384838e-01,6.105572143989290712e-01,1.480955319262084569e+00,1.295565529059376608e+00,3.641633343529500522e+00,3.579613674610620855e+00,4.856972899246859932e+00,1.551954127211980783e+00,4.692260418902964858e+00,3.064253017438675730e+00,2.476543554950602299e+00,3.339206889066079320e+00,3.513777257927934272e+00,8.596451442962071976e-01,3.758577517676287005e+00
3.625863822334882691e+00,4.987661419743894875e+00,4.559738903362377194e+00,3.423301158421457213e+00,3.561818565483263921e+00,4.729928169172926467e+00,4.835891364920874125e+00,4.134825986075637339e+00,3.836967727535804507e+00,5.568291168244554612e-01,4.151610957403178759e+00,1.265978392278952480e+00,2.818921480096064247e+00,2.026862352189176431e+00,1.728036503186205053e+00,1.551250007335300385e+00
4.277135403287449122e+00,3.845680603359221017e+00,2.617243762043507616e+00,3.322402469322284446e+00,4.922639751720044643e+00,1.987675678889715414e+00,2.755503030047874891e+00,2.667618562872426935e+00,4.679861875758676071e+00,1.757812088054295785e+00,4.931273751088726343e+00,1.523488067865924611e+00,5.445351766201605992e-01,9.568677262102803782e-01,2.131106709321090698e+00,3.248779749166236908e+00
2.584126100120097469e+00,1.881390882872222559e+00,2.810166328533878488e+00,4.194031381573340767e+00,4.194655138192398880e+00,3.631139440911153482e+00,4.762242291216712609e+00,2.951023337189190521e+00,3.828818827044500051e-02,1.454648164060788229e+00,1.641113522450503570e+00,2.736630386516838875e+00,4.524447356937410625e+00,4.190574817715470246e+00,1.160864926541539388e+00,2.596951179720345948e+00
3.295743177144808023e+00,4.937557703155737165e+00,1.565140968015399370e-01,2.319386583851597905e+00,4.940543270038601165e+00,4.886028985140474568e+00,1.653632587988145719e+00,8.368128967373156257e-05,2.933672924761670409e+00,4.334694253964452848e+00,1.621486120889445992e+00,4.671349824168850695e+00,1.663512185556315082e+00,3.051006599862845725e+00,3.610230365908175365e+00,1.727078822476808551e+00
1.761032060096400231e+00,2.349974148418870090e+00,4.176117140522874749e+00,5.042538378111421915e-01,3.157396926993957909e+00,3.386739646546299998e+00,2.789363799945683287e+00,4.679191936878113189e+00,3.009953584672733662e+00,3.172883755385187410e+00,2.998800139574200774e+00,3.610093874640835310e+00,6.770470782694726353e-01,4.471381617621535298e+00,2.124616145952662460e-01,3.203719800269911211e+00
3.077404661015539666e+00,1.040605637133267258e+00,2.035548684206828218e-01,6.941769852405454966e-01,1.358360274756107877e+00,4.410528452795219323e+00,4.278672020899951356e+00,3.192778713302585336e-01,1.446340040153424322e+00,4.446581216245268919e+00,1.183295142223101504e+00,4.979826519104434190e+00,1.284200978936532733e+00,3.695566283354998482e+00,2.085295867856967966e+00,6.812227602226228473e-01
1.275773066644019238e+00,3.375590378107257372e+00,1.685282010182250101e+00,3.020641103002391858e+00,1.027655213844798077e+00,2.242904860914003873e+00,2.561228901421127802e+00,2.063922816571621688e+00,9.895901567529691301e-01,2.307767623033687876e+00,3.464502802695151651e+00,4.824528314129304718e+00,3.947608102389747575e+00,8.073524075952320800e-01,1.363509249017700320e+00,3.941194772667500068e-01
6.782476213003896248e-01,1.253414824342237832e+00,9.976368314910999402e-01,1.068246253833183168e+00,1.153851132196439977e+00,1.503393478918056969e+00,6.279303431337934782e-01,1.389174919091474836e+00,3.442059136410282605e+00,1.182004999127288958e+00,8.591921382634370996e-01,3.384783109223038489e-01,2.499857430985191975e+00,4.209913639361381854e+00,2.950832213187087882e-01,2.711630136190745777e+00
3.253094577112491059e+00,2.962308283894219407e+00,4.388116017829255533e+00,4.331977901042816548e+00,2.865379626422964732e-01,1.804719846118434390e+00,3.354149152488763441e+00,4.762223277462655169e+00,4.023423982265260435e+00,8.829465526690966071e-01,1.396044188736497160e+00,3.817969318118692446e+00,2.357374236363378284e+00,2.736512210110770393e+00,3.044899100878535325e+00,5.164575886286970618e-01
4.279810167166270496e+00,4.315672196883635792e+00,2.341197220641836552e+00,3.134226092503315630e+00,3.299520600127450631e+00,9.486129236494206252e-01,5.629241423313968706e-01,1.033647320187514040e-01,4.564409133888005954e+00,1.728566444723456552e+00,4.291546750550151446e-01,2.328999892489857615e+00,3.781255667308758284e-01,4.262537640347746626e-01,2.444426728522625769e+00,2.544183298583175823e+00
2.900715426639552952e+00,3.281557400043008776e+00,3.341336850895595845e+00,2.164983437757587836e+00,3.217665292686881617e+00,1.523698781072579500e+00,2.206540955775690094e+00,1.966635242661401994e+00,1.645550006093182027e+00,1.192854128054831042e+00,3.922950027043659027e-01,2.529552388928478557e+00,2.686440931029474122e+00,1.680775220510283940e+00,4.879219315177229177e+00,2.784806051532291438e+00
4.445052594576189620e+00,2.850426547608098993e+00,9.495792648583056828e-01,4.873112698009599342e+00,4.426675052245238717e+00,2.356368392188365135e+00,1.215289459036572151e+00,1.113348081324254668e+00,4.030102135831280741e+00,3.455930572562970760e-01,3.190301907067744303e+00,3.200674617709176495e+00,9.122727386290441220e-01,3.524561842173314918e+00,3.527031445977404811e+00,1.750154337206918376e+00
2.416879563584958035e+00,4.163817755744968707e+00,2.615766367336226139e+00,3.090785504924880023e+00,2.063848252431389696e+00,7.479954458245102744e-01,4.990333158170454197e+00,2.657682601413037027e+00,1.682232307102554003e+00,3.568936629965669294e+00,3.104108833307510640e+00,1.164541401496779649e+00,4.384627496987766548e+00,3.545146846061841828e-01,3.028491259179516781e+00,2.389442457391669272e+00
1.590992068926609937e+00,4.131900641301210264e+00,3.281385371446315258e+00,3.797497484387877265e+00,2.073293713222606360e+00,4.711991656532552142e+00,1.723617113595000028e+00,2.655224622278228530e+00,4.668250559057794291e+00,4.159447894280454694e-01,5.440521858347885376e-01,4.970938831617337073e+00,4.856955784778299368e+00,3.858508029185681032e+00,2.420941380355823735e+00,2.530304243182215806e+00
1.286064367687178134e+00,2.163655180676624656e+00,2.156746889331661698e+00,1.804500946336934364e-01,2.265791040168347426e+00,2.398972042587335540e+00,3.328915871149313865e+00,2.582264566938387684e+00,4.308414661876013518e+00,1.837809126209118293e+00,2.048587956028011359e+00,2.857412568280372600e+00,1.013613622556397420e+00,1.967490427911097184e+00,3.430837358766638534e+00,2.059043696374020627e+00
4.533082550049788217e+00,3.076502604702215038e+00,7.688387496068210814e-01,2.437221704946806788e+00,3.823893727978830093e+00,3.216725826532680799e+00,4.426317868360599483e+00,3.749914482613083244e+00,3.080688630494332614e-01,5.625632461907770221e-01,3.248743493855491771e+00,1.192039792559693279e+00,2.939174513196187277e+00,3.961087960469882763e+00,2.884657939035260021e+00,2.077442850031446575e+00
3.231351555563594768e+00,7.180972213731584564e-01,3.616039977516408932e+00,3.485125568560110576e+00,2.572016824761445442e+00,1.394067475065861483e+00,3.987818933148749689e+00,2.552751516140085997e+00,2.958845292973438790e-01,4.593062759203299983e+00,3.838582182434459700e+00,2.924025738413408071e+00,2.184127586414505995e+00,4.799498490208453205e+00,3.875102871327007037e+00,2.674965336434182550e+00
