1.622539893178654324e+00,2.050410793863334913e+00,2.341946798013320397e+00,6.180812090671383707e-01,8.745829009696448608e-02,4.595785964275270530e+00,1.765943160114965549e+00,5.084430077576868046e-01,3.795857010700219192e+00,1.475303354989454085e+00,9.083203710072351722e-01,4.813055164303331246e+00,4.602714457270548287e+00,5.287292896849510315e-01,4.496426049107773437e+00,4.454337630016375726e+00
3.171872764592380989e+00,2.648690004450906965e+00,1.087192589006542143e+00,6.069213770293446775e-01,3.031845254800156209e+00,4.109786283614463187e+00,3.443219272712771950e+00,9.040021183367796809e-01,1.450093201258549902e+00,2.732087935947596691e+00,3.124962587717311280e+00,3.612630625367779791e-01,3.070258191223395272e+00,3.681596974318113613e+00,9.067892430391294445e-01,1.231093575265312268e+00
1.294482950893571349e+00,4.699051262879273771e+00,2.035080603939947164e+00,2.652857281922830879e+00,3.621571748585120432e+00,1.857301316934846902e+00,5.277777347217749160e-01,3.271609353593603053e+00,3.336365832868628090e+00,1.302739075006070113e+00,1.761445492536090063e-01,3.326765771226882329e+00,3.517127762241110567e+00,1.303244628638233760e-01,3.465916342281088802e+00,4.694642845330362135e+00
8.939264150705239498e-01,2.606618773009729217e+00,3.483882273541839325e+00,1.150397010581838853e+00,3.757744458312735514e+00,4.340442148190426508e+00,4.072754803849162997e+00,1.294494577971756932e+00,4.021082204175437269e+00,2.066716222011918624e+00,1.332317124111229045e+00,8.398573358746341810e-01,4.544907212533434659e+00,2.134487707583138771e+00,4.328655934414033624e+00,7.977249446489648177e-01
3.834967330765594262e+00,5.500667389494484638e-01,8.782473039971372408e-02,4.975246538632064564e+00,3.676866662849548328e-01,2.307702260314172804e+00,4.391926914650654545e+00,4.096897740328784288e+00,2.355878564778040474e+00,3.054242533367244494e+00,3.148530758314096456e+00,5.491249150532784284e-01,1.424520471698231816e+00,1.504915805905482795e+00,1.890640752673342639e+00,1.369587675729864173e+00
1.257492307306613100e+00,1.773927563592328394e+00,1.896132539515909432e+00,2.436120283793306474e+00,8.676770107414477629e-01,3.941683317594848468e+00,4.303338501853199993e+00,1.240824417452908612e+00,6.165036355895753273e-01,3.611559906317225899e+00,4.621225613614671879e+00,1.757416958648033711e-01,7.217989517160350310e-02,9.171273069216828722e-01,3.423962426539683523e+00,4.823905039154458230e+00
3.751904775796631064e+00,2.865163001826307454e+00,3.502746964377738692e+00,1.153491556460946033e+00,3.442759740325602724e+00,1.607224767393212739e+00,1.112110664163391549e+00,1.182779992561508564e+00,3.338938759280731805e+00,3.836128611001459188e+00,2.909010552792735016e+00,3.192763069627940764e-01,1.900466685273100031e-01,1.085834250390853573e+00,1.432343512119925721e+00,2.024099464205923127e+00
3.801403868470165648e-01,3.625793829711626337e+00,3.557490793567458454e+00,1.733387968288199188e+00,2.815012621842052365e+00,5.045797218444653121e-01,2.076093214000529041e+00,4.287823787400278697e+00,3.303112315607987792e+00,5.197188783694040026e-01,4.237890156086773885e+00,3.403481147095246850e+00,2.265281470429618249e+00,3.460455195065735623e+00,8.641012771515965696e-01,2.752432351362743113e+00
3.089635017827638386e+00,4.638724114715570224e+00,3.344585540082062325e-01,1.873913571304244297e+00,4.684073549654667268e+00,1.086105275642966106e+00,4.066001641613318007e+00,8.027674797478900892e-03,1.294203492374279563e-01,1.638114426265586232e+00,3.842518554151363119e+00,5.207173461755454369e-01,1.914268218140589450e+00,6.573408436474770244e-01,1.117967847207040899e+00,2.514970960642988640e+00
1.595693709796058846e+00,1.059563229900413184e+00,1.967484905434637277e+00,3.505274821368154825e+00,5.970905330049419701e-01,2.397972226803788853e+00,1.373598543069697975e+00,1.893104367699782742e+00,4.107775894540965034e+00,4.648649898522142720e+00,1.214889525604798681e+00,3.149854784147450459e+00,3.383386399335862826e+00,4.212429994912163522e+00,4.495212342505984005e+00,2.339958987670129886e+00
4.912878226242501256e+00,4.854144867985315415e+00,2.532339854192344308e+00,2.710160603234421206e+00,3.338749197754494080e+00,1.869080721098967945e+00,3.310219569551555274e+00,2.571426968273542890e+00,1.771838288861959931e-01,4.263644683383755130e+00,4.702229005785042659e+00,1.311453927349792714e-01,3.946309094036425158e+00,1.929066304705136403e+00,2.928159000144621160e+00,2.499974734803578791e+00
2.756553254165235334e+00,2.475931523790422251e+00,4.266876857439378057e+00,3.417533423476556642e+00,2.063186277729137430e+00,3.442842905752744986e+00,4.825239095419407320e+00,4.015413102671633316e-01,1.940449857790285559e+00,4.352270161618979394e+00,3.695275554057366740e+00,4.674644447241758094e+00,1.990494381161961313e-01,4.313878046063935656e+00,3.958993849774359308e+00,4.075195080411863735e+00
2.986313640560753768e+00,2.595851756030287394e-01,2.695649644754182006e+00,2.038755684949334679e+00,2.635208763259225151e+00,3.701479868106710036e+00,2.979803172558804114e+00,1.462814449296451214e+00,2.997536715352107528e+00,4.156922154051218010e-01,2.682995608659921594e-02,2.007640136462740532e+00,3.785931805453677690e+00,4.113171154944192054e+00,2.749196566537476905e+00,4.340034431375525692e+00
6.295742528138881244e-01,4.820529276508703553e+00,4.608801682539094280e+00,2.996186252488880264e+00,2.936106201715149577e-01,2.271014314044033089e+00,8.963648056124318142e-01,3.142126342053376042e+00,9.498259734513930796e-01,2.408988302120659064e+00,1.028134634300950090e+00,9.092256516450936132e-01,1.239617879710210868e+00,1.459822775799651806e-01,3.580574636899327867e+00,1.533631881750348480e+00
3.490540269691901454e+00,3.267391092171734623e+00,3.305632931159330212e-01,1.560173790616670164e+00,2.834302666540638338e+00,4.592005969948041333e+00,2.006598552242511602e+00,2.523957726077071140e+00,3.750794017501752897e+00,4.016477369076814519e+00,4.616702518433806191e+00,2.485947186722863744e+00,9.691896475093270125e-01,3.822106149005302100e+00,6.278763230268497031e-01,2.091711560863052100e+00
3.141065249260084791e+00,3.459280932185369473e+00,3.665138586079634830e+00,9.676619577020939555e-01,4.908246006860253807e+00,8.920928830947999488e-01,4.803670262810827429e-01,3.320252009644325319e+00,4.549999999282929863e+00,2.796918582496813244e+00,2.977412172573696836e+00,2.692423739671594873e+00,2.137409704644460673e-01,3.406557862466811137e+00,1.790995602717366353e+00,4.678368976567263360e+00
9.339502377430691782e-01,1.510578908581403201e+00,2.524273744410235221e+00,2.386775218095045670e+00,2.001523708397271228e+00,1.572014688436440988e+00,7.359236829959175941e-01,4.104609364368028146e+00,2.243848936360922863e+00,2.864782795495291801e+00,2.732764318178839691e+00,2.877444733241019570e+00,3.524201859223417443e+00,3.146904975201186616e+00,1.369514586992822691e+00,2.768549630163052555e+00
1.222564527704730786e+00,2.944182299540675452e+00,2.159673101012156593e+00,1.970918914829539181e-01,3.669928436841503050e+00,1.373332088684974917e+00,4.600971775669083996e+00,1.402786208309183102e+00,4.983113715675856703e+00,2.314755839035614216e+00,1.320365979452653438e-01,3.813449091825621418e-01,4.104400786528444867e-01,2.810721050339731741e-01,1.338946998352898987e+00,1.622944145749919409e+00
5.564293205025533373e-01,2.190657424006932530e+00,1.826754108421272393e+00,3.181619979101492746e+00,9.793227975090684767e-01,4.569927451086700287e+00,2.579953894038816031e+00,3.118665197414087320e+00,1.976016920021167467e-01,2.795443494336758761e+00,1.840501022558250099e+00,4.620860244076641976e+00,4.428216577739282123e+00,3.188243500108584705e+00,3.839256754028709473e+00,3.222965785579713582e+00
8.484055803718471012e-02,3.515632723365837986e+00,8.854538192184735479e-01,3.412854774851098227e+00,5.253392115085409042e-02,1.554534041962041702e+00,2.584639895370912654e+00,1.665853001803891509e+00,3.469936260150324081e+00,2.613547693752229062e+00,4.798336904808426340e+00,1.789062117554518050e+00,3.609296657753919391e+00,4.179208322109962737e+00,1.268088935547376783e+00,3.770657378974602292e+00
1.966569999914975497e+00,6.436357581662321969e-01,1.823538716256678516e-02,3.718787763185624762e+00,9.312203943921887328e-01,2.559681710516276132e-01,2.486045437698205962e+00,1.733490173147080871e+00,3.459033522383581527e+00,5.368214769543760978e-01,6.632658481509873249e-01,2.020538541503005270e+00,2.602040857844594601e+00,4.120969593608113435e+00,2.928125954674697162e+00,4.512987225729910179e+00
1.088839180691793640e+00,2.981097579991921265e+00,3.276192048962990988e+00,3.629025258576603186e+00,4.943253491143311251e+00,2.340169112060468404e+00,1.846597899314472713e+00,4.261033375769139653e+00,8.839545254265773755e-01,1.851404863988637128e-01,2.217945267656665997e+00,1.236029272683010660e+00,1.982627006275453629e+00,4.930416557231604102e+00,1.742441151096262297e+00,3.539828541966901110e+00
1.252010048752325133e+00,1.517114718830877562e+00,1.215775967301288674e+00,2.860804351128755307e+00,1.130542930982168404e+00,3.591820513308827234e+00,3.401370992678818705e+00,2.106348379947014404e+00,1.278851051890272927e-01,1.132556611318408235e-01,2.664034085544666031e+00,4.195994142783451508e+00,2.994368356879948401e+00,2.178252307925371056e+00,4.410594167412462241e+00,9.849772451338900670e-01
1.797122146581518365e+00,2.826547259353066721e+00,1.458347345741930479e+00,4.988562409299906797e+00,2.261604584676224938e+00,2.586111167057603133e-01,8.804170937621080828e-01,2.662404341373418859e+00,2.750280998428046075e+00,4.920721335973472499e+00,2.999832092131343053e+00,3.333136601796087728e+00,1.068613849671009142e+00,5.343244081752251962e-01,3.010050040740438249e+00,4.324399883015517254e+00
2.936864758951090337e+00,2.213916090923102153e+00,2.891033206608145889e+00,2.343857892428604650e+00,7.094078800765857284e-01,3.705922126264508343e+00,2.665190817323362271e+00,1.996614380290778756e+00,2.798192510210031347e+00,1.206134772266674204e+00,2.139788577352161436e+00,3.112226005018640773e+00,1.130967868336160143e+00,3.744975423322824959e+00,2.605054559282932836e+00,4.308533552092578489e+00
